source,target,dist_m
1336,7081,164049.0
1336,7402,208596.0
1336,8106,77607.0
1337,3856,96861.0
1337,3895,92944.0
1337,4582,22438.0
1337,6447,20977.0
1337,6651,68705.0
1337,6917,7498.0
1337,7444,26509.0
1337,8465,43684.0
1337,8928,29020.0
1337,9259,171903.0
1337,9598,114193.0
1338,1415,67327.0
1338,1541,27845.0
1338,6644,140019.0
1338,7905,49418.0
1338,7981,138718.0
1338,8209,43842.0
1338,8260,98450.0
1338,8900,53812.0
1338,9030,80355.0
1338,10251,94828.0
1339,1798,23080.0
1339,4601,40848.0
1339,7463,29981.0
1340,3743,158076.0
1340,6857,64888.0
1340,7139,44695.0
1340,8439,130049.0
1341,4770,36931.0
1341,7906,38062.0
1341,10111,112554.0
1342,2502,8682.0
1343,1629,79053.0
1343,6594,28739.0
1343,8116,51670.0
1343,9057,49098.0
1343,9367,62117.0
1343,10243,58435.0
1344,1714,61150.0
1345,8936,19869.0
1346,8118,56376.0
1347,3442,16242.0
1347,5969,17320.0
1348,3683,19088.0
1348,6910,84946.0
1349,1388,46320.0
1349,9466,33921.0
1350,1351,51755.0
1350,5100,73258.0
1350,6589,39665.0
1350,6816,98117.0
1350,6820,75971.0
1350,7916,48194.0
1350,8920,42584.0
1352,7600,24938.0
1353,2664,16815.0
1353,2681,18872.0
1354,1822,105162.0
1354,4340,124700.0
1354,4616,44696.0
1354,8202,64075.0
1354,8836,68677.0
1354,8988,111626.0
1354,9187,121073.0
1355,4903,44088.0
1355,7438,28619.0
1355,7556,34099.0
1356,1453,66553.0
1356,4440,79351.0
1356,8678,134219.0
1356,9571,152173.0
1357,6416,74419.0
1357,6762,64982.0
1357,6991,13653.0
1357,10177,63305.0
1358,3952,22208.0
1358,4537,51060.0
1358,4734,64356.0
1358,4821,56419.0
1358,4845,28736.0
1358,5788,53415.0
1358,6061,20372.0
1358,8572,59899.0
1358,8586,34348.0
1358,9609,46292.0
1358,10212,78725.0
1359,6119,20552.0
1359,6943,42143.0
1359,8574,20363.0
1359,8731,38067.0
1359,9612,51710.0
1359,9868,23462.0
1360,10281,84177.0
1361,1433,38066.0
1361,1438,129444.0
1361,10374,141487.0
1362,3769,77368.0
1362,4408,44516.0
1362,6459,29126.0
1362,8985,139787.0
1362,9281,105863.0
1362,9662,85329.0
1362,9681,60456.0
1362,9862,191184.0
1362,9865,83800.0
1362,10190,46131.0
1363,1767,14986.0
1363,4240,52123.0
1363,6677,18325.0
1363,7194,13961.0
1363,8463,89399.0
1363,8585,31769.0
1363,9512,41634.0
1364,8541,45695.0
1364,10026,22326.0
1365,4886,26900.0
1365,5885,27378.0
1365,8042,48027.0
1366,1421,303394.0
1366,3460,82122.0
1367,1384,17995.0
1367,1548,34081.0
1367,1570,36635.0
1367,3578,40108.0
1367,4118,60264.0
1367,4159,26093.0
1367,5110,36851.0
1367,6733,28077.0
1367,8799,16540.0
1368,4110,70430.0
1368,4215,93350.0
1368,5859,28901.0
1368,7073,115763.0
1368,7772,44417.0
1368,7985,67800.0
1368,8118,51756.0
1368,8348,33746.0
1368,9323,47391.0
1368,9345,52178.0
1368,9617,82216.0
1368,10221,19193.0
1368,10248,102182.0
1369,4564,97342.0
1369,5108,36990.0
1369,9184,133372.0
1370,1835,33313.0
1370,7047,18495.0
1370,8268,5504.0
1370,8550,33333.0
1370,9648,26225.0
1371,7446,68852.0
1371,9942,7842.0
1372,1373,20759.0
1372,1374,20325.0
1372,1452,24463.0
1372,4270,22914.0
1372,6066,33845.0
1372,6622,30052.0
1373,6066,13086.0
1374,8273,76133.0
1375,1376,18808.0
1375,2709,13796.0
1376,1736,5088.0
1377,5005,23379.0
1378,6492,79488.0
1379,6617,23218.0
1379,6818,44288.0
1379,8860,34990.0
1379,10231,49661.0
1379,10266,10619.0
1380,3627,22172.0
1380,3983,24020.0
1381,6980,59849.0
1381,6981,72598.0
1382,3582,65941.0
1382,6617,108464.0
1382,8116,210224.0
1382,8605,52293.0
1382,9345,72440.0
1382,9479,42500.0
1383,1384,43727.0
1383,1873,163491.0
1383,5114,48173.0
1383,7904,41546.0
1383,8298,120441.0
1383,9110,30052.0
1383,9569,108617.0
1383,10133,21448.0
1383,10171,26199.0
1384,1935,13322.0
1385,1413,97143.0
1385,3217,56279.0
1385,5018,55455.0
1385,7603,56007.0
1386,3993,128748.0
1386,9368,22674.0
1387,1652,63823.0
1387,1680,74000.0
1387,3610,62418.0
1387,4255,477710.0
1387,4990,173266.0
1387,6968,325102.0
1387,7369,194473.0
1387,8915,143383.0
1387,9601,129055.0
1387,9639,89765.0
1387,9644,211589.0
1387,10141,83929.0
1387,10164,77161.0
1388,1702,71141.0
1388,1713,77351.0
1388,2459,28713.0
1388,3183,38890.0
1388,3654,124509.0
1388,4524,29560.0
1388,6652,29610.0
1388,6867,77857.0
1388,7220,54272.0
1388,7972,66180.0
1388,8014,25865.0
1388,8349,81920.0
1388,8431,76787.0
1388,9267,46216.0
1389,9094,56899.0
1390,8698,105593.0
1391,1392,2659.0
1391,1572,24430.0
1391,4077,38066.0
1391,4344,18456.0
1391,6419,9439.0
1391,8718,63305.0
1392,1642,31277.0
1393,7352,43610.0
1393,7833,64052.0
1394,5854,43655.0
1394,6918,33315.0
1394,8516,42046.0
1395,3577,14799.0
1395,6848,100229.0
1395,7259,45131.0
1395,10231,43484.0
1396,2877,90324.0
1396,6998,107122.0
1396,10046,305264.0
1397,3907,87169.0
1397,6415,81231.0
1397,7780,60414.0
1398,8768,38988.0
1399,4396,66905.0
1399,4492,60808.0
1399,8429,259556.0
1399,10332,93075.0
1400,1817,60358.0
1400,8538,44032.0
1400,8579,125431.0
1400,9985,34338.0
1402,6819,57288.0
1403,10098,55925.0
1403,10381,159224.0
1404,2699,2140.0
1404,7336,15693.0
1404,7825,21702.0
1404,10268,27276.0
1404,10290,22261.0
1405,1663,18483.0
1405,4203,21135.0
1405,4382,16598.0
1405,4431,32604.0
1405,4786,96326.0
1405,7336,6805.0
1405,7880,32844.0
1405,10082,29089.0
1406,2707,8862.0
1406,4382,33903.0
1407,2506,20669.0
1407,2512,7293.0
1408,3848,55535.0
1408,6086,17534.0
1408,6415,48764.0
1408,7544,63625.0
1408,7994,55603.0
1408,9884,25255.0
1409,1598,48022.0
1409,4675,128582.0
1409,7181,106613.0
1409,7838,46767.0
1409,8688,36845.0
1409,9280,46286.0
1409,9616,99508.0
1410,3737,65251.0
1410,3926,63632.0
1410,6138,42021.0
1410,7408,43823.0
1410,8133,39276.0
1410,8440,37623.0
1410,9816,29011.0
1411,1823,27190.0
1411,6859,29908.0
1411,8726,71577.0
1411,9479,71824.0
1412,4084,67183.0
1412,5003,16777.0
1412,5115,31257.0
1412,6930,31901.0
1413,1787,241053.0
1413,3208,43065.0
1413,3513,132900.0
1413,3692,181739.0
1413,3832,260411.0
1413,4708,44692.0
1413,6412,167488.0
1413,7208,132124.0
1413,7331,114559.0
1413,8765,101444.0
1414,1612,55738.0
1414,4064,55360.0
1414,4175,248335.0
1414,4310,82119.0
1414,7443,170400.0
1414,8744,189997.0
1414,8782,148473.0
1414,8929,209541.0
1414,9341,56795.0
1415,3740,63697.0
1415,4553,76929.0
1415,6682,195784.0
1415,7779,113148.0
1415,8900,97281.0
1416,7298,65306.0
1416,8356,46261.0
1417,8990,36970.0
1417,9590,41702.0
1418,7857,34241.0
1419,1736,33072.0
1420,8944,35855.0
1421,4277,84447.0
1421,4297,304471.0
1421,4332,241547.0
1421,7005,166020.0
1421,9234,68005.0
1421,9288,161297.0
1422,4183,20314.0
1422,7352,8266.0
1423,1651,29046.0
1423,6861,115717.0
1423,8444,184120.0
1423,9102,51569.0
1423,9580,102556.0
1423,9591,115895.0
1423,10103,51940.0
1424,1579,51130.0
1424,4037,57027.0
1424,7587,57459.0
1425,5142,6245.0
1425,5143,8251.0
1425,5145,12231.0
1425,10381,76566.0
1426,5588,2507.0
1426,6741,5698.0
1426,8372,19716.0
1427,3782,112068.0
1427,3934,181960.0
1427,4257,72383.0
1427,7088,101530.0
1427,7457,132825.0
1427,8288,76955.0
1427,8432,114729.0
1427,9154,70243.0
1428,3955,27590.0
1428,5432,39199.0
1428,5439,15518.0
1428,5451,24542.0
1428,5459,30895.0
1428,5465,12773.0
1428,6803,48599.0
1429,3662,75296.0
1429,6775,134102.0
1429,8596,87739.0
1430,3717,42584.0
1430,4340,76445.0
1430,4526,36144.0
1430,4706,80877.0
1430,7951,28877.0
1431,1820,49028.0
1431,1837,97438.0
1431,1928,168610.0
1431,4185,88279.0
1431,4292,138492.0
1431,4364,58664.0
1431,4701,16412.0
1431,6395,10639.0
1431,6638,164087.0
1431,7726,46332.0
1431,8937,30016.0
1431,10013,58481.0
1431,10334,51348.0
1432,5813,115351.0
1435,5813,74148.0
1436,5813,108140.0
1437,9234,54531.0
1439,9231,29381.0
1440,9234,46894.0
1442,3567,40716.0
1443,3849,16267.0
1443,4954,9457.0
1443,7408,23481.0
1443,8230,37252.0
1444,1684,68025.0
1445,9234,69560.0
1446,9707,96069.0
1447,8935,101199.0
1448,8935,75798.0
1449,9234,80357.0
1450,5139,14590.0
1450,8348,33727.0
1451,9288,106483.0
1451,9517,62077.0
1453,1470,24195.0
1453,6953,133785.0
1454,8668,27731.0
1454,9963,45747.0
1454,9965,82972.0
1455,4285,43563.0
1455,7572,43994.0
1455,7608,23429.0
1456,4330,74370.0
1456,4352,56906.0
1456,6653,50186.0
1456,7754,58805.0
1456,9019,30837.0
1457,8682,55821.0
1458,3583,14727.0
1458,8033,52187.0
1459,3213,46129.0
1459,6353,42956.0
1460,4085,92726.0
1461,9290,176238.0
1461,10366,105473.0
1462,3092,27808.0
1462,4260,36428.0
1462,8075,60024.0
1462,8335,42238.0
1463,5326,11477.0
1463,6235,19742.0
1464,3829,57943.0
1464,8262,14979.0
1465,7006,33845.0
1465,7363,37227.0
1466,3925,193253.0
1466,9182,140567.0
1466,9532,319299.0
1466,10109,115530.0
1467,7972,29721.0
1467,9466,24022.0
1468,3567,106932.0
1472,7669,40227.0
1474,3567,88767.0
1475,3567,35280.0
1477,1480,219114.0
1477,4934,46234.0
1477,4935,35423.0
1478,6777,54025.0
1478,7762,136559.0
1478,8816,227820.0
1478,9290,83040.0
1479,1824,180529.0
1479,3213,282863.0
1479,9290,195667.0
1479,9838,155861.0
1480,3494,80424.0
1480,4934,265344.0
1480,6658,111236.0
1480,9479,138843.0
1480,9506,47191.0
1481,8194,96251.0
1481,8775,61817.0
1482,10378,44567.0
1483,4288,115279.0
1484,4626,77000.0
1485,2641,22057.0
1485,4038,14805.0
1485,4211,22174.0
1486,1622,26289.0
1486,3781,69429.0
1486,6036,161671.0
1486,7353,25660.0
1486,9398,10344.0
1486,9452,26282.0
1488,7382,63929.0
1489,2907,30262.0
1489,3007,43375.0
1489,4531,18504.0
1489,4536,7173.0
1489,6546,5885.0
1489,6895,20205.0
1489,7175,71571.0
1489,7640,88239.0
1490,6720,90564.0
1490,7277,83776.0
1490,8278,74092.0
1491,1492,35302.0
1491,1493,37128.0
1491,1494,68554.0
1491,3575,125862.0
1491,4222,117433.0
1491,4769,58518.0
1491,6531,166773.0
1491,8756,98274.0
1491,9088,38183.0
1491,9459,86427.0
1492,7212,37923.0
1493,9461,32641.0
1494,8756,29720.0
1495,1496,11080.0
1495,4769,28553.0
1497,4548,56085.0
1497,7150,61565.0
1497,10148,37041.0
1497,10361,323313.0
1499,8187,33730.0
1500,1810,93301.0
1500,5772,1085.0
1500,5773,14282.0
1500,6427,28934.0
1501,7748,44642.0
1501,9616,83201.0
1502,4587,38967.0
1502,5030,8447.0
1502,5821,194206.0
1503,4639,38835.0
1503,9240,34154.0
1504,3656,48342.0
1504,10043,18859.0
1505,7002,111388.0
1505,8599,55601.0
1506,8289,18116.0
1506,8862,18850.0
1506,9851,52615.0
1507,4275,82686.0
1507,4629,62372.0
1507,4670,67975.0
1507,7096,52099.0
1507,9179,343737.0
1507,9669,212665.0
1508,4663,90102.0
1508,9288,23725.0
1508,9720,24759.0
1509,6892,17988.0
1509,7731,133348.0
1510,1703,137934.0
1510,1818,29918.0
1510,4046,90000.0
1510,6169,73562.0
1510,6860,120133.0
1510,8323,30303.0
1510,9095,124960.0
1510,10166,70581.0
1511,4459,65540.0
1511,6740,15385.0
1511,9975,22259.0
1512,7802,23203.0
1512,10158,47408.0
1513,6269,27653.0
1513,6600,43821.0
1513,7454,37054.0
1513,9007,19055.0
1514,3335,83249.0
1514,3364,55104.0
1514,4092,46548.0
1515,3247,8071.0
1515,3249,28410.0
1515,8418,79301.0
1516,8526,17472.0
1517,3048,218227.0
1517,7138,148934.0
1517,7913,86354.0
1517,10100,106358.0
1518,4558,49501.0
1518,6890,118824.0
1518,8101,35527.0
1518,9339,46783.0
1518,9344,102082.0
1519,3442,67968.0
1519,10210,24554.0
1520,3178,100977.0
1520,3901,88158.0
1520,7354,27376.0
1520,9661,37101.0
1521,3940,74937.0
1521,4831,40465.0
1521,7137,14263.0
1522,2133,8731.0
1522,2138,8813.0
1522,4691,45907.0
1523,8405,78247.0
1524,3444,8302.0
1524,3455,21083.0
1524,5898,16618.0
1525,4627,103610.0
1525,7235,112283.0
1526,4795,22570.0
1526,9443,47131.0
1527,6735,77500.0
1528,2348,12091.0
1528,4369,137964.0
1529,6898,28966.0
1530,1723,16844.0
1530,8332,32439.0
1531,8428,49431.0
1531,9852,26728.0
1532,4569,469906.0
1532,6040,41687.0
1532,6539,95606.0
1532,6959,93484.0
1532,7172,94928.0
1533,3286,18912.0
1533,4516,45260.0
1534,4209,72597.0
1534,4404,61903.0
1534,6424,86936.0
1535,6567,189557.0
1535,7062,314618.0
1536,1837,87153.0
1536,1928,79698.0
1536,4633,152571.0
1536,4887,177979.0
1536,7042,33506.0
1537,2433,14225.0
1537,3820,48728.0
1537,6636,36906.0
1538,2868,57621.0
1538,8269,235280.0
1539,7944,16990.0
1539,8973,46929.0
1540,1903,63995.0
1541,5724,56527.0
1542,7001,102965.0
1542,7909,49978.0
1542,8205,34748.0
1542,9018,260892.0
1543,3909,76813.0
1543,3992,44313.0
1543,4915,43092.0
1544,1837,90702.0
1544,2903,234809.0
1544,9808,55594.0
1545,6193,33775.0
1545,6286,9719.0
1546,1595,185443.0
1546,1827,89866.0
1546,7878,84519.0
1546,8851,97990.0
1546,10028,62669.0
1547,1801,51493.0
1547,6233,38588.0
1548,5523,4062.0
1549,6439,69611.0
1549,6864,72501.0
1549,7069,34505.0
1549,7474,119498.0
1549,8619,70078.0
1550,2054,4684.0
1550,3622,27693.0
1550,3673,26126.0
1550,3956,51397.0
1550,8898,24627.0
1550,10143,37558.0
1551,2901,128420.0
1551,7614,145781.0
1551,7953,117056.0
1552,3713,128673.0
1553,7235,30887.0
1553,7951,51073.0
1553,8836,163603.0
1554,2857,14712.0
1555,4274,76499.0
1555,8049,170884.0
1555,9333,59914.0
1555,9566,88430.0
1556,3358,53356.0
1556,3361,16357.0
1556,3405,66304.0
1556,7056,84270.0
1557,4134,134657.0
1557,9064,135272.0
1558,4233,89979.0
1558,10099,49884.0
1559,1665,15649.0
1559,2915,4772.0
1559,3946,6527.0
1560,6868,24500.0
1560,8268,104857.0
1562,4826,32796.0
1562,7847,80758.0
1562,8431,103569.0
1562,9297,8338.0
1562,9880,87300.0
1562,10205,30731.0
1563,5871,6366.0
1563,10172,26203.0
1563,10178,25547.0
1564,1600,4583.0
1564,8085,26574.0
1564,8938,14195.0
1564,9415,41977.0
1565,2302,11044.0
1565,2311,4170.0
1565,2314,9891.0
1565,4079,29972.0
1565,6934,23966.0
1565,9106,56215.0
1565,9595,40721.0
1566,2366,17141.0
1566,2394,4943.0
1566,3763,44463.0
1567,6344,35076.0
1568,8432,191164.0
1569,2147,8987.0
1569,2148,16593.0
1569,2152,5756.0
1569,4091,67623.0
1570,1909,17902.0
1570,1927,4117.0
1570,1947,14457.0
1570,3918,29786.0
1570,7229,33586.0
1571,4524,51370.0
1571,6431,37911.0
1571,8349,44137.0
1572,3578,35999.0
1572,6419,17859.0
1572,7229,37512.0
1573,3853,18755.0
1573,8132,64282.0
1573,9067,39889.0
1573,9226,17101.0
1574,4367,10915.0
1574,8625,11126.0
1574,9262,17386.0
1574,9798,14348.0
1575,3347,64419.0
1575,3637,33043.0
1576,1661,40045.0
1576,8621,44143.0
1576,10372,80770.0
1577,3277,34472.0
1577,3339,3672.0
1577,7840,37898.0
1578,3428,12932.0
1578,3452,19490.0
1579,1719,25440.0
1579,1723,90755.0
1579,10174,2997.0
1580,4007,10824.0
1580,4508,91713.0
1580,4579,180585.0
1580,6094,105986.0
1580,8924,99443.0
1580,10209,59569.0
1581,4341,8261.0
1581,6606,51388.0
1581,8007,45067.0
1582,1745,27900.0
1582,5272,19284.0
1582,5566,28472.0
1582,5609,4523.0
1582,8537,46840.0
1583,4137,29799.0
1583,7159,53985.0
1583,7566,23386.0
1583,7845,60905.0
1583,9941,114517.0
1584,4023,116687.0
1584,7068,19689.0
1585,3776,8229.0
1586,4500,277920.0
1586,4586,368375.0
1586,7980,84342.0
1586,8662,61384.0
1587,4448,15020.0
1587,4899,27146.0
1587,7016,8056.0
1587,8730,21072.0
1588,7058,102813.0
1588,9785,101173.0
1589,1810,60941.0
1589,3651,74223.0
1589,9285,111337.0
1589,9540,69098.0
1589,10083,39340.0
1590,1743,42433.0
1590,7963,16127.0
1590,8207,31318.0
1591,3512,60248.0
1591,7160,29141.0
1592,7655,55424.0
1592,9670,142742.0
1593,8173,315495.0
1594,6307,53767.0
1594,9506,41713.0
1595,3212,175502.0
1595,4990,33046.0
1595,7155,198375.0
1595,8915,196151.0
1595,9334,84692.0
1595,9339,249639.0
1595,9344,186309.0
1596,1969,9811.0
1596,2013,10929.0
1597,4143,41026.0
1597,6429,70242.0
1597,7287,96182.0
1597,9010,27916.0
1598,8331,18867.0
1599,6929,64881.0
1599,7824,14158.0
1600,4496,57251.0
1600,6611,42334.0
1600,9069,4810.0
1600,9211,75173.0
1600,9876,39659.0
1601,2925,116751.0
1601,5784,14074.0
1601,5793,21344.0
1601,5802,13014.0
1601,5811,25244.0
1601,6921,113778.0
1601,9055,8098.0
1602,3892,53741.0
1602,5771,24190.0
1603,3508,42455.0
1603,4342,91891.0
1603,5770,58570.0
1603,6806,107929.0
1604,4671,40424.0
1604,8351,54036.0
1604,10149,75415.0
1605,1606,7401.0
1605,4786,48993.0
1605,8705,42248.0
1605,9268,27952.0
1605,9557,59259.0
1605,10017,97787.0
1606,2606,5882.0
1606,2693,1393.0
1607,1698,89176.0
1607,3218,36649.0
1608,3317,75713.0
1608,3325,41064.0
1608,3331,27977.0
1608,3393,68322.0
1608,3402,111243.0
1609,2855,47782.0
1609,2860,50981.0
1609,4221,11729.0
1610,8485,31200.0
1611,3925,29016.0
1611,9411,81495.0
1612,7455,107709.0
1613,7786,263944.0
1614,5756,28391.0
1614,10160,16937.0
1614,10228,125014.0
1615,3236,8891.0
1615,3257,23291.0
1615,3263,17016.0
1615,7840,105549.0
1616,3521,22085.0
1616,5644,35061.0
1617,6683,12695.0
1618,8705,36228.0
1619,8246,73785.0
1620,3557,15717.0
1620,3561,34717.0
1620,8056,50446.0
1620,9710,201363.0
1621,6672,114953.0
1621,7085,249120.0
1621,8405,184214.0
1621,8765,165813.0
1622,1645,21696.0
1622,4412,67517.0
1623,5485,7112.0
1623,10072,40035.0
1624,4400,81077.0
1624,4508,34356.0
1625,9521,17309.0
1626,6041,46136.0
1626,9219,18218.0
1627,1711,49391.0
1627,7752,37513.0
1627,9288,45000.0
1628,7912,18008.0
1629,2116,114273.0
1629,3701,81672.0
1629,6158,45439.0
1629,6834,62626.0
1629,7104,111654.0
1629,8232,95220.0
1629,8257,180428.0
1629,8771,156678.0
1629,10102,74248.0
1629,10243,31001.0
1630,1828,111620.0
1630,4281,94949.0
1630,4918,125130.0
1630,7729,84491.0
1630,8917,107890.0
1631,7363,190210.0
1631,9579,139093.0
1631,10242,98788.0
1632,5186,16272.0
1632,6030,18689.0
1632,9601,83336.0
1633,4187,169779.0
1633,6860,104526.0
1634,2986,2234.0
1635,3660,70942.0
1635,5801,60324.0
1635,7381,50768.0
1636,3814,30445.0
1636,4210,318484.0
1636,4275,216513.0
1636,4487,58680.0
1636,4709,120258.0
1636,4782,29568.0
1636,4964,319638.0
1636,5913,64690.0
1636,6483,134793.0
1636,6958,40767.0
1636,7013,250582.0
1636,7618,192300.0
1636,8644,208025.0
1636,9187,286452.0
1636,10328,72753.0
1636,10379,132629.0
1637,8033,43377.0
1637,9009,71756.0
1638,5482,20508.0
1639,7188,11653.0
1639,8528,12831.0
1639,10113,25427.0
1640,8210,18525.0
1641,3744,49331.0
1641,8041,28916.0
1642,2757,21580.0
1643,3902,19134.0
1643,4703,119596.0
1643,8509,46572.0
1644,9296,23700.0
1645,2530,29188.0
1645,2581,9605.0
1645,6761,88772.0
1645,7809,133547.0
1646,8212,12146.0
1646,8408,13373.0
1647,1717,181197.0
1648,1752,111209.0
1648,4426,99247.0
1648,9470,48021.0
1649,3896,30060.0
1649,6673,50528.0
1649,8219,29069.0
1649,8490,160180.0
1650,6916,108898.0
1650,8927,42908.0
1650,9596,73126.0
1651,5375,3605.0
1651,7278,101094.0
1651,7393,68483.0
1651,8063,9006.0
1652,8077,48902.0
1652,9639,59986.0
1653,4368,72206.0
1653,8385,54611.0
1653,8629,34517.0
1653,9490,55311.0
1654,9187,74302.0
1654,9342,59103.0
1654,9355,33556.0
1654,9563,111372.0
1654,10379,84353.0
1655,8461,8228.0
1655,9262,29606.0
1656,6567,72527.0
1656,9233,88669.0
1657,4857,108652.0
1657,7202,163138.0
1657,7893,76912.0
1657,9782,50640.0
1658,3010,40272.0
1658,8765,52069.0
1659,3191,31614.0
1659,7205,44324.0
1659,9416,55493.0
1660,2884,93709.0
1660,8667,85149.0
1661,7390,32015.0
1661,7771,23182.0
1661,10372,40724.0
1662,4393,45009.0
1662,6062,56910.0
1662,9856,40551.0
1663,2700,4575.0
1664,6235,169730.0
1664,6492,110727.0
1664,6968,127318.0
1664,8444,71522.0
1665,1666,9738.0
1665,3946,12441.0
1665,4130,40626.0
1665,4162,22919.0
1665,4479,281701.0
1665,5808,27212.0
1665,6469,41362.0
1665,6485,27251.0
1665,7378,8755.0
1665,8023,31631.0
1665,8582,42921.0
1666,8172,14726.0
1667,5808,13826.0
1667,9169,6738.0
1668,7359,68160.0
1668,7570,126461.0
1668,9812,7636.0
1669,6735,27727.0
1669,8381,29966.0
1669,9074,124615.0
1669,9077,191632.0
1669,9531,14996.0
1670,3620,28642.0
1670,3793,198997.0
1670,7452,8568.0
1670,9589,52417.0
1671,7265,3743.0
1671,8298,19365.0
1671,9102,20294.0
1671,10103,38276.0
1672,3049,23318.0
1673,3153,33945.0
1673,8011,36937.0
1674,4630,92960.0
1674,5781,25805.0
1675,9793,53047.0
1675,9807,37444.0
1675,9809,23667.0
1675,10337,52517.0
1676,6046,4592.0
1677,3338,11068.0
1677,5631,20873.0
1677,9576,159953.0
1678,3800,41497.0
1678,4044,50356.0
1678,9442,37938.0
1679,5671,13225.0
1679,7625,46528.0
1680,3901,82322.0
1680,4763,86560.0
1680,8721,155127.0
